country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Germany,Munich,Media Works Munich - Office Tower,http://skyscraperpage.com/diagrams/images/26419.gif,http://skyscraperpage.com/cities/?buildingID=31233,null,2000,15,Building Uses - office - restaurant; Structural Types - highrise - lowrise - sign; Architectural Style - modern; Materials - glass - aluminium - concrete,
Germany,Munich,TCM - Tower 9 & 10,http://skyscraperpage.com/diagrams/images/35527.gif,http://skyscraperpage.com/cities/?buildingID=39879,2002,2005,15,Building Uses - office; Structural Types - highrise - bridge; Architectural Style - modern; Materials - glass - aluminium - concrete,"Description
The TCM - Telekom Center Munich (Project name: Tentowers) consists of five twintowers that are connected by several skybridges.



Architect: Kiessler+Partner



Tenant: Deutsche Telekom

"
Germany,Munich,TCM - Tower 1 & 2,http://skyscraperpage.com/diagrams/images/35523.gif,http://skyscraperpage.com/cities/?buildingID=7561,2002,2005,15,Building Uses - office; Structural Types - highrise - atrium - bridge; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
The TCM - Telekom Center Munich (Project name: Tentowers) consists of five twintowers that are connected by several skybridges.



Architect: Kiessler+Partner



Tenant: Deutsche Telekom

"
Germany,Munich,TCM - Tower 7 & 8,http://skyscraperpage.com/diagrams/images/35526.gif,http://skyscraperpage.com/cities/?buildingID=39878,2002,2005,15,Building Uses - office; Structural Types - highrise - bridge; Architectural Style - modern; Materials - glass - aluminium - concrete,"Description
The TCM - Telekom Center Munich (Project name: Tentowers) consists of five twintowers that are connected by several skybridges.



Architect: Kiessler+Partner



Tenant: Deutsche Telekom

"
Germany,Munich,M-Net,http://skyscraperpage.com/diagrams/images/27026.gif,http://skyscraperpage.com/cities/?buildingID=29080,null,null,15,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,
Germany,Munich,TCM - Tower 3 & 4,http://skyscraperpage.com/diagrams/images/35524.gif,http://skyscraperpage.com/cities/?buildingID=39877,2002,2005,15,Building Uses - office; Structural Types - highrise - bridge; Architectural Style - modern; Materials - glass - aluminium - concrete,"Description
The TCM - Telekom Center Munich (Project name: Tentowers) consists of five twintowers that are connected by several skybridges.



Architect: Kiessler+Partner



Tenant: Deutsche Telekom

"
Germany,Munich,Mercedes Niederlassung,http://skyscraperpage.com/diagrams/images/20406.gif,http://skyscraperpage.com/cities/?buildingID=7533,2000,2003,16,Building Uses - office - showroom; Structural Types - highrise - atrium - lowrise - sign; Architectural Style - modern; Materials - glass - wood - aluminium - concrete,"Description
Architect: LAI, Lanz Architekten und Generalplaner GmbH

"
Germany,Munich,3. Sternhaus,http://skyscraperpage.com/diagrams/images/44404.gif,http://skyscraperpage.com/cities/?buildingID=59073,2005,2007,17,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - concrete,
Germany,Munich,Fraunhofer Haus,http://skyscraperpage.com/diagrams/images/19228.gif,http://skyscraperpage.com/cities/?buildingID=2826,2000,2003,17,Building Uses - office - science; Structural Types - highrise - atrium - lowrise - concrete core; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,"Description
Architect: Henn + Partner

"
Germany,Munich,NH Hoteles - Deutscher Kaiser,http://skyscraperpage.com/diagrams/images/36001.gif,http://skyscraperpage.com/cities/?buildingID=8126,1958,1960,17,Building Uses - hotel - communication - restaurant - retail; Structural Types - highrise - lowrise; Architectural Style - modern; Materials - glass - stone - concrete,null
