country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Netherlands,Rotterdam,Akragon,http://skyscraperpage.com/diagrams/images/46438.gif,http://skyscraperpage.com/cities/?buildingID=23550,null,1970,10,Building Uses - sports - fitness center; Structural Types - highrise; Architectural Style - modern,"Description
Architects: Maaskant, van Dommelen, Kroos en Senf





- This building serves a sports center and Health Club. The building contains 4 gymnasiums and a swimming Pool

"
Netherlands,Rotterdam,Blakeburg,http://skyscraperpage.com/diagrams/images/53627.gif,http://skyscraperpage.com/cities/?buildingID=42190,null,1977,11,"Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced","Description
• Architect: Jan Hoogstad.

"
Netherlands,Rotterdam,De Kolk,http://skyscraperpage.com/diagrams/images/53541.gif,http://skyscraperpage.com/cities/?buildingID=76515,null,1968,11,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced - brick","Description
• Architect: Architectenbureau J. Noorlander.

"
Netherlands,Rotterdam,Maasstad Ziekenhuis Locatie Clara,http://skyscraperpage.com/diagrams/images/26414.gif,http://skyscraperpage.com/cities/?buildingID=31322,1965,1968,11,Building Uses - hospital; Structural Types - highrise,"Description
Architect: Bureau voor architectuur en stedebouw Van den Bosch-Hendriks-Campman

"
Netherlands,Rotterdam,Winkelcentrum Hoogvliet Flat 1,http://skyscraperpage.com/diagrams/images/68708.gif,http://skyscraperpage.com/cities/?buildingID=36074,null,null,11,Building Uses - residential; Structural Types - highrise - mall; Architectural Style - modern; Materials - glass - steel - brick - concrete,null
Netherlands,Rotterdam,Groothandelsgebouw,http://skyscraperpage.com/diagrams/images/39488.gif,http://skyscraperpage.com/cities/?buildingID=42246,1947,1953,11,Building Uses - office - conference - hotel - monument - observation - restaurant - retail - warehouse; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
Architect: Hugh A. Maaskant/W. van Tijen



• Largest office building in the Netherlands at the time of completion and still one of the largest today.



• Renovated between 2002 - 2005



• Measurements: 220x85x43 meters

"
Netherlands,Rotterdam,Unilever,http://skyscraperpage.com/diagrams/images/26903.gif,http://skyscraperpage.com/cities/?buildingID=31569,null,1993,11,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Hoogstad architecten

"
Netherlands,Rotterdam,Hofplein 19,http://skyscraperpage.com/diagrams/images/46437.gif,http://skyscraperpage.com/cities/?buildingID=23551,1956,1960,11,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: C.A. Abspoel

"
Netherlands,Rotterdam,Het Witte Huis,http://skyscraperpage.com/diagrams/images/36171.gif,http://skyscraperpage.com/cities/?buildingID=9328,1897,1898,11,Building Uses - office - restaurant; Structural Types - highrise; Architectural Style - beaux arts; Materials - masonry,"Description
Architect: W. Molenhoek



- Tallest building in Continental Europe when built.

"
Netherlands,Rotterdam,MM25,http://skyscraperpage.com/diagrams/images/68565.gif,http://skyscraperpage.com/cities/?buildingID=2307,null,null,11,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,null
