country,city,name,img,building_page-href,date_start,date_end,floors,tags,description
Australia,Adelaide,Grenfell Centre,http://skyscraperpage.com/diagrams/images/35580.gif,http://skyscraperpage.com/cities/?buildingID=7197,null,1973,24,Building Uses - office; Structural Types - highrise; Architectural Style - international,
Australia,Adelaide,Westpac House,http://skyscraperpage.com/diagrams/images/70549.gif,http://skyscraperpage.com/cities/?buildingID=1855,null,1988,31,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,City Hall,http://skyscraperpage.com/diagrams/images/1723.gif,http://skyscraperpage.com/cities/?buildingID=1725,1920,1930,5,Building Uses - city hall - government; Structural Types - tower - lowrise; Architectural Style - neo-classical,
Australia,Brisbane,BNE Control Tower,http://skyscraperpage.com/diagrams/images/3778.gif,http://skyscraperpage.com/cities/?buildingID=3780,null,null,5,Building Uses - traffic control - observation; Structural Types - tower,
Australia,Brisbane,Santos House,http://skyscraperpage.com/diagrams/images/26218.gif,http://skyscraperpage.com/cities/?buildingID=30391,null,1984,14,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,National Bank House,http://skyscraperpage.com/diagrams/images/27493.gif,http://skyscraperpage.com/cities/?buildingID=3747,null,1981,23,Building Uses - office; Structural Types - highrise,
Australia,Brisbane,Brisbane Club Tower,http://skyscraperpage.com/diagrams/images/3679.gif,http://skyscraperpage.com/cities/?buildingID=3681,null,null,24,Building Uses - office; Structural Types - highrise,
Australia,Brisbane,MIM Building,http://skyscraperpage.com/diagrams/images/5473.gif,http://skyscraperpage.com/cities/?buildingID=5475,null,1970,24,Building Uses - office; Structural Types - highrise,
Australia,Brisbane,Terrica Place,http://skyscraperpage.com/diagrams/images/5499.gif,http://skyscraperpage.com/cities/?buildingID=5501,null,1996,24,Building Uses - office - government - parking garage; Structural Types - highrise; Architectural Style - modern,
Australia,Brisbane,Telstra House,http://skyscraperpage.com/diagrams/images/3790.gif,http://skyscraperpage.com/cities/?buildingID=3792,null,1972,24,Building Uses - office; Structural Types - highrise,"Description
Architect: Peddle Thorp and Harvey

"
Australia,Brisbane,Emirates House,http://skyscraperpage.com/diagrams/images/26261.gif,http://skyscraperpage.com/cities/?buildingID=30390,null,1973,24,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern,
Australia,Brisbane,HSBC Centre,http://skyscraperpage.com/diagrams/images/1729.gif,http://skyscraperpage.com/cities/?buildingID=1731,null,1983,25,Building Uses - office; Structural Types - highrise,
Australia,Brisbane,CPA Centre,http://skyscraperpage.com/diagrams/images/3680.gif,http://skyscraperpage.com/cities/?buildingID=3682,null,1977,25,Building Uses - office; Structural Types - highrise,
Australia,Brisbane,Hotel Sofitel Brisbane,http://skyscraperpage.com/diagrams/images/5512.gif,http://skyscraperpage.com/cities/?buildingID=5514,null,1984,25,Building Uses - hotel; Structural Types - highrise,
Australia,Brisbane,167 Turbot Street,http://skyscraperpage.com/diagrams/images/57289.gif,http://skyscraperpage.com/cities/?buildingID=59063,2007,2009,26,"Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - concrete (plain) - concrete, reinforced","Description
• Developer: Amalgamated Property Group.

___________________________________________________________



• Project Value: $190 Millions.

"
Australia,Brisbane,AXA Australia Centre,http://skyscraperpage.com/diagrams/images/36754.gif,http://skyscraperpage.com/cities/?buildingID=30411,null,1982,26,Building Uses - office; Structural Types - highrise,
