country,city,name,img,building_page-href,date_start,date_end,floors,tags,developer
Canada,Toronto,Number One Bloor,../skyscraperpage.com/diagrams/images/80588.gif,http://skyscraperpage.com/cities/?buildingID=52003,2011,null,75,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern;;,
Canada,Toronto,Aura at College Park,../skyscraperpage.com/diagrams/images/87501.gif,http://skyscraperpage.com/cities/?buildingID=48543,2010,2015,78,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Toronto,CN Tower,../skyscraperpage.com/diagrams/images/74694.gif,http://skyscraperpage.com/cities/?buildingID=21,1973,1976,null,Building Uses - communication - observation - restaurant: Structural Types - tower - glass floor - pod - revolving floor - exterior elevator: Architectural Style - futurism: Materials - glass - steel - concrete: reinforced - concrete;;,
Canada,Vancouver,The London Building,../skyscraperpage.com/diagrams/images/73667.gif,http://skyscraperpage.com/cities/?buildingID=19501,null,1912,10,Building Uses - office - retail: Structural Types - highrise: Architectural Style - neo-classical: Materials - granite;;,
Canada,Vancouver,Credit Foncier Building,../skyscraperpage.com/diagrams/images/73666.gif,http://skyscraperpage.com/cities/?buildingID=54793,null,1913,10,Building Uses - office - retail: Structural Types - highrise: Architectural Style - neo-classical: Materials - granite;;,
Canada,Vancouver,Rogers Building,../skyscraperpage.com/diagrams/images/30499.gif,http://skyscraperpage.com/cities/?buildingID=34439,null,1911,11,Building Uses - office - retail: Structural Types - highrise: Architectural Style - chicago school: Materials - terra cotta - granite;;,
Canada,Vancouver,Aquarius III,../skyscraperpage.com/diagrams/images/28883.gif,http://skyscraperpage.com/cities/?buildingID=8607,null,1999,12,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,City Hall,../skyscraperpage.com/diagrams/images/218.gif,http://skyscraperpage.com/cities/?buildingID=220,1936,1936,12,Building Uses - city hall - office: Structural Types - highrise - clock: Architectural Style - art deco;;,
Canada,Vancouver,Hotel Georgia,../skyscraperpage.com/diagrams/images/37441.gif,http://skyscraperpage.com/cities/?buildingID=8577,1926,1927,12,Building Uses - hotel: Structural Types - highrise: Materials - masonry - terra cotta;;,
Canada,Vancouver,Centennial Pavilion,../skyscraperpage.com/diagrams/images/6378.gif,http://skyscraperpage.com/cities/?buildingID=6380,null,1957,12,Building Uses - hospital: Structural Types - highrise: Architectural Style - international: Materials - glass - concrete;;,
Canada,Vancouver,Amec Building,../skyscraperpage.com/diagrams/images/6340.gif,http://skyscraperpage.com/cities/?buildingID=6342,null,1992,13,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Dominion Building,../skyscraperpage.com/diagrams/images/1866.gif,http://skyscraperpage.com/cities/?buildingID=1868,1906,1910,13,Building Uses - office - retail: Structural Types - highrise: Architectural Style - beaux arts: Materials - masonry - terra cotta;;,
Canada,Vancouver,Qube,../skyscraperpage.com/diagrams/images/72583.gif,http://skyscraperpage.com/cities/?buildingID=1866,1968,1969,13,Building Uses - residential: Structural Types - highrise - narrow base - concrete core: Architectural Style - brutalist - modern: Materials - glass - steel - concrete;;,
Canada,Vancouver,Airport Square,../skyscraperpage.com/diagrams/images/5592.gif,http://skyscraperpage.com/cities/?buildingID=5594,null,1975,14,Building Uses - office: Structural Types - highrise: Architectural Style - international: Materials - glass - concrete;;,
Canada,Vancouver,Fairmont Medical Building,../skyscraperpage.com/diagrams/images/4095.gif,http://skyscraperpage.com/cities/?buildingID=4097,null,1960,14,Building Uses - office - parking garage - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Scotia Trust Centre,../skyscraperpage.com/diagrams/images/5686.gif,http://skyscraperpage.com/cities/?buildingID=5688,null,1985,14,Building Uses - office: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,VanCity Centre,../skyscraperpage.com/diagrams/images/6448.gif,http://skyscraperpage.com/cities/?buildingID=6450,null,1995,14,Building Uses - office - retail: Structural Types - highrise - flag - pole - stilts: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Broadway Plaza,../skyscraperpage.com/diagrams/images/6329.gif,http://skyscraperpage.com/cities/?buildingID=6331,null,1980,14,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,BC Cancer Research Centre,../skyscraperpage.com/diagrams/images/9525.gif,http://skyscraperpage.com/cities/?buildingID=7792,2002,2004,15,Building Uses - hospital: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,1166 Alberni,../skyscraperpage.com/diagrams/images/6652.gif,http://skyscraperpage.com/cities/?buildingID=6654,null,1985,15,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Standard Building,../skyscraperpage.com/diagrams/images/1889.gif,http://skyscraperpage.com/cities/?buildingID=1891,null,1912,15,Building Uses - office: Structural Types - highrise: Architectural Style - neo-classical: Materials - masonry - granite;;,
Canada,Vancouver,Sun Life Plaza,../skyscraperpage.com/diagrams/images/6649.gif,http://skyscraperpage.com/cities/?buildingID=6651,null,1984,16,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international: Materials - glass - concrete;;,
Canada,Vancouver,Vancouver House,../skyscraperpage.com/diagrams/images/5317.gif,http://skyscraperpage.com/cities/?buildingID=5319,null,1989,16,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Vancouver Block,../skyscraperpage.com/diagrams/images/8726.gif,http://skyscraperpage.com/cities/?buildingID=1863,1910,1912,16,Building Uses - office: Structural Types - highrise - clock: Architectural Style - neo-classical;;,
Canada,Vancouver,Sun Tower,../skyscraperpage.com/diagrams/images/9337.gif,http://skyscraperpage.com/cities/?buildingID=1865,1911,1912,17,Building Uses - office: Structural Types - highrise - dome: Architectural Style - beaux arts: Materials - masonry - copper;;,
Canada,Vancouver,The Fairmont Hotel Vancouver,../skyscraperpage.com/diagrams/images/28407.gif,http://skyscraperpage.com/cities/?buildingID=2,1929,1939,17,Building Uses - hotel: Structural Types - highrise: Architectural Style - chateau: Materials - copper - steel - limestone - brick;;,
Canada,Vancouver,Pender Place II,../skyscraperpage.com/diagrams/images/4092.gif,http://skyscraperpage.com/cities/?buildingID=4094,null,1974,17,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international: Materials - glass - steel - limestone - concrete;;,
Canada,Vancouver,Pender Place I,../skyscraperpage.com/diagrams/images/4091.gif,http://skyscraperpage.com/cities/?buildingID=4093,null,1972,17,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international: Materials - glass - steel - limestone - concrete;;,
Canada,Vancouver,United Kingdom Building,../skyscraperpage.com/diagrams/images/4052.gif,http://skyscraperpage.com/cities/?buildingID=4054,null,1959,17,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,701 West Georgia,../skyscraperpage.com/diagrams/images/10970.gif,http://skyscraperpage.com/cities/?buildingID=5262,null,1975,18,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international: Materials - glass;;,
Canada,Vancouver,Langara House,../skyscraperpage.com/diagrams/images/29490.gif,http://skyscraperpage.com/cities/?buildingID=33882,null,1959,18,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Langara Manor,../skyscraperpage.com/diagrams/images/29489.gif,http://skyscraperpage.com/cities/?buildingID=12282,null,1959,18,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Grant Thornton Place,../skyscraperpage.com/diagrams/images/6463.gif,http://skyscraperpage.com/cities/?buildingID=6465,null,1985,18,Building Uses - office: Structural Types - highrise - dome: Architectural Style - modern: Materials - glass - aluminium;;,
Canada,Vancouver,Langara Tower,../skyscraperpage.com/diagrams/images/29486.gif,http://skyscraperpage.com/cities/?buildingID=33883,null,1959,18,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Bentall Two,../skyscraperpage.com/diagrams/images/14414.gif,http://skyscraperpage.com/cities/?buildingID=1919,null,1969,18,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international - modern: Materials - glass - concrete;;,
Canada,Vancouver,Clarica Building,../skyscraperpage.com/diagrams/images/10070.gif,http://skyscraperpage.com/cities/?buildingID=2563,null,1984,18,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Royal Bank Building,../skyscraperpage.com/diagrams/images/4112.gif,http://skyscraperpage.com/cities/?buildingID=4114,null,1937,18,Building Uses - office: Structural Types - highrise: Architectural Style - renaissance revival: Materials - limestone;;,
Canada,Vancouver,Jim Pattison Pavilion,../skyscraperpage.com/diagrams/images/5228.gif,http://skyscraperpage.com/cities/?buildingID=5230,null,1994,19,Building Uses - hospital - unused: Structural Types - highrise: Architectural Style - brutalist: Materials - glass - concrete;;,
Canada,Vancouver,Douglas Jung Building,../skyscraperpage.com/diagrams/images/7905.gif,http://skyscraperpage.com/cities/?buildingID=3518,2000,2002,19,Building Uses - office - retail: Structural Types - highrise - stilts: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Crown Life Place,../skyscraperpage.com/diagrams/images/3781.gif,http://skyscraperpage.com/cities/?buildingID=3783,1976,1977,19,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - brick - concrete;;,
Canada,Vancouver,AXA Centre,../skyscraperpage.com/diagrams/images/6331.gif,http://skyscraperpage.com/cities/?buildingID=6333,1980,1981,19,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - masonry - glass;;,
Canada,Vancouver,Renaissance Hotel,../skyscraperpage.com/diagrams/images/3984.gif,http://skyscraperpage.com/cities/?buildingID=3986,null,1975,19,Building Uses - hotel: Structural Types - highrise - revolving floor: Architectural Style - international: Materials - glass - concrete;;,
Canada,Vancouver,Burrard Building,../skyscraperpage.com/diagrams/images/4051.gif,http://skyscraperpage.com/cities/?buildingID=4053,null,1957,19,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international: Materials - glass - brick;;,
Canada,Vancouver,Eugenia Place,../skyscraperpage.com/diagrams/images/13560.gif,http://skyscraperpage.com/cities/?buildingID=8641,null,1991,19,Building Uses - residential - garden - restaurant: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,BC Hydro Centre,../skyscraperpage.com/diagrams/images/28394.gif,http://skyscraperpage.com/cities/?buildingID=5434,1991,1992,19,Building Uses - office: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - granite;;,
Canada,Vancouver,Ocean Towers,../skyscraperpage.com/diagrams/images/7516.gif,http://skyscraperpage.com/cities/?buildingID=7299,null,1965,19,Building Uses - residential: Structural Types - highrise: Architectural Style - international - modern: Materials - glass - concrete;;,
Canada,Vancouver,Central South East False Creek,../skyscraperpage.com/diagrams/images/70550.gif,http://skyscraperpage.com/cities/?buildingID=85636,2012,2014,19,Building Uses - residential - office - retail: Structural Types - highrise - hole: Architectural Style - modern;;,
Canada,Vancouver,Frank Stanzl Building,../skyscraperpage.com/diagrams/images/2277.gif,http://skyscraperpage.com/cities/?buildingID=2279,null,1974,19,Building Uses - office: Structural Types - highrise: Architectural Style - brutalist: Materials - glass - concrete;;,
Canada,Vancouver,Denia,../skyscraperpage.com/diagrams/images/30165.gif,http://skyscraperpage.com/cities/?buildingID=8644,null,2003,20,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,PricewaterhouseCoopers Place,../skyscraperpage.com/diagrams/images/48022.gif,http://skyscraperpage.com/cities/?buildingID=3531,null,2002,20,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Space,../skyscraperpage.com/diagrams/images/29516.gif,http://skyscraperpage.com/cities/?buildingID=8308,null,1996,20,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,175 Robson,../skyscraperpage.com/diagrams/images/70439.gif,http://skyscraperpage.com/cities/?buildingID=75237,2012,2014,20,Building Uses - mixed use - hotel - residential - retail: Structural Types - highrise;;,
Canada,Vancouver,777 Hornby,../skyscraperpage.com/diagrams/images/40380.gif,http://skyscraperpage.com/cities/?buildingID=4904,null,1969,20,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Nicholson Tower,../skyscraperpage.com/diagrams/images/40197.gif,http://skyscraperpage.com/cities/?buildingID=8611,null,1969,20,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Georgia Place,../skyscraperpage.com/diagrams/images/6654.gif,http://skyscraperpage.com/cities/?buildingID=6656,null,1980,20,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Manulife Place,../skyscraperpage.com/diagrams/images/11309.gif,http://skyscraperpage.com/cities/?buildingID=4052,null,1989,21,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - granite;;,
Canada,Vancouver,Mondrian I,../skyscraperpage.com/diagrams/images/17268.gif,http://skyscraperpage.com/cities/?buildingID=390,null,2001,21,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,Bentall One,../skyscraperpage.com/diagrams/images/14413.gif,http://skyscraperpage.com/cities/?buildingID=1920,null,1967,21,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international - modern: Materials - glass - concrete;;,
Canada,Vancouver,Marine Building,../skyscraperpage.com/diagrams/images/36999.gif,http://skyscraperpage.com/cities/?buildingID=1,1929,1930,21,Building Uses - office - restaurant - retail: Structural Types - highrise: Architectural Style - art deco: Materials - copper - steel - brick;;,
Canada,Vancouver,Library Square,../skyscraperpage.com/diagrams/images/40358.gif,http://skyscraperpage.com/cities/?buildingID=544,null,1995,21,Building Uses - mixed use - library - office - retail: Structural Types - highrise - atrium - lowrise: Architectural Style - postmodern;;,
Canada,Vancouver,Commerce Place,../skyscraperpage.com/diagrams/images/20157.gif,http://skyscraperpage.com/cities/?buildingID=4112,null,1985,21,Building Uses - office: Structural Types - highrise: Architectural Style - modern: Materials - glass;;,
Canada,Vancouver,Waterfront Centre,../skyscraperpage.com/diagrams/images/60027.gif,http://skyscraperpage.com/cities/?buildingID=3968,null,1991,22,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - aluminium;;,
Canada,Vancouver,401 West Georgia,../skyscraperpage.com/diagrams/images/6314.gif,http://skyscraperpage.com/cities/?buildingID=6316,null,1986,22,Building Uses - office: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Georgian Towers,../skyscraperpage.com/diagrams/images/47461.gif,http://skyscraperpage.com/cities/?buildingID=54462,null,1958,22,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Tudor Manor,../skyscraperpage.com/diagrams/images/38416.gif,http://skyscraperpage.com/cities/?buildingID=9358,1987,1988,22,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,Sandman Suites on Davie,../skyscraperpage.com/diagrams/images/6655.gif,http://skyscraperpage.com/cities/?buildingID=6657,null,1969,22,Building Uses - hotel - parking garage - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,The Grosvenor Building,../skyscraperpage.com/diagrams/images/4107.gif,http://skyscraperpage.com/cities/?buildingID=4109,null,1985,22,Building Uses - office - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - granite;;,
Canada,Vancouver,1050 West Pender,../skyscraperpage.com/diagrams/images/9454.gif,http://skyscraperpage.com/cities/?buildingID=4070,null,1973,22,Building Uses - office - parking garage - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - granite;;,
Canada,Vancouver,2075 Comox,../skyscraperpage.com/diagrams/images/19262.gif,http://skyscraperpage.com/cities/?buildingID=25687,null,1968,23,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Electra,../skyscraperpage.com/diagrams/images/1678.gif,http://skyscraperpage.com/cities/?buildingID=1680,null,1957,23,Building Uses - residential - office - retail: Structural Types - highrise: Architectural Style - international - modern;;,
Canada,Vancouver,2077 Nelson,../skyscraperpage.com/diagrams/images/13334.gif,http://skyscraperpage.com/cities/?buildingID=8730,null,1974,23,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Cathedral Place,../skyscraperpage.com/diagrams/images/60028.gif,http://skyscraperpage.com/cities/?buildingID=546,1989,1991,23,Building Uses - office - retail: Structural Types - highrise - pole: Architectural Style - postmodern: Materials - glass - limestone - granite - concrete: reinforced;;,
Canada,Vancouver,Canada Place,../skyscraperpage.com/diagrams/images/50033.gif,http://skyscraperpage.com/cities/?buildingID=6737,1983,1986,23,Building Uses - mixed use - conference - hotel - other - parking garage - restaurant - theatre - showroom: Structural Types - highrise - dome - offshore: Architectural Style - postmodern: Materials - glass - steel - concrete: reinforced - fabric;;,
Canada,Vancouver,HSBC Building,../skyscraperpage.com/diagrams/images/60099.gif,http://skyscraperpage.com/cities/?buildingID=752,1984,1986,23,Building Uses - office - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - granite;;,
Canada,Vancouver,The Rolston,../skyscraperpage.com/diagrams/images/70509.gif,http://skyscraperpage.com/cities/?buildingID=75238,2011,2013,23,Building Uses - residential - parking garage - retail: Structural Types - highrise: Architectural Style - modern;;,
Canada,Vancouver,Aqua at the Park,../skyscraperpage.com/diagrams/images/25642.gif,http://skyscraperpage.com/cities/?buildingID=8758,2004,2005,23,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Westin Grand Vancouver,../skyscraperpage.com/diagrams/images/12745.gif,http://skyscraperpage.com/cities/?buildingID=8472,null,1999,24,Building Uses - hotel - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - masonry - glass - aluminium;;,
Canada,Vancouver,The Palisades West,../skyscraperpage.com/diagrams/images/12083.gif,http://skyscraperpage.com/cities/?buildingID=8304,null,1996,24,Building Uses - residential: Structural Types - highrise - cornice: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Opsal,../skyscraperpage.com/diagrams/images/70531.gif,http://skyscraperpage.com/cities/?buildingID=53400,2012,2014,24,Building Uses - residential - parking garage - restaurant - retail: Structural Types - highrise: Architectural Style - modern;;,
Canada,Vancouver,Terasen Centre,../skyscraperpage.com/diagrams/images/60100.gif,http://skyscraperpage.com/cities/?buildingID=6678,1991,1992,24,Building Uses - office - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - granite - concrete;;,
Canada,Vancouver,Pacific Sands,../skyscraperpage.com/diagrams/images/12790.gif,http://skyscraperpage.com/cities/?buildingID=9597,null,1966,24,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Canaccord Place,../skyscraperpage.com/diagrams/images/1756.gif,http://skyscraperpage.com/cities/?buildingID=1758,null,1981,24,Building Uses - office - retail: Structural Types - highrise: Architectural Style - international: Materials - glass;;,
Canada,Vancouver,Paramount Place,../skyscraperpage.com/diagrams/images/40505.gif,http://skyscraperpage.com/cities/?buildingID=8595,2003,2005,24,Building Uses - mixed use - residential - retail - theatre: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,QuayWest II,../skyscraperpage.com/diagrams/images/6672.gif,http://skyscraperpage.com/cities/?buildingID=6674,null,2002,24,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,One Harbour Green,../skyscraperpage.com/diagrams/images/19277.gif,http://skyscraperpage.com/cities/?buildingID=10068,2003,2005,24,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - marble - concrete;;,
Canada,Vancouver,Cascina,../skyscraperpage.com/diagrams/images/30164.gif,http://skyscraperpage.com/cities/?buildingID=8645,null,2003,25,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Columbia Place,../skyscraperpage.com/diagrams/images/6646.gif,http://skyscraperpage.com/cities/?buildingID=6648,null,1969,25,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - stucco - brick - concrete;;,
Canada,Vancouver,745 Thurlow,../skyscraperpage.com/diagrams/images/65726.gif,http://skyscraperpage.com/cities/?buildingID=83985,2012,2015,25,Building Uses - office - retail: Structural Types - highrise;;,
Canada,Vancouver,Guinness Tower,../skyscraperpage.com/diagrams/images/47039.gif,http://skyscraperpage.com/cities/?buildingID=6228,null,1969,25,Building Uses - office: Structural Types - highrise - flag - pole: Architectural Style - international: Materials - glass - steel - marble;;,
Canada,Vancouver,Nelson Square,../skyscraperpage.com/diagrams/images/6779.gif,http://skyscraperpage.com/cities/?buildingID=6781,null,1982,25,Building Uses - mixed use - office - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Oceanic Plaza,../skyscraperpage.com/diagrams/images/28529.gif,http://skyscraperpage.com/cities/?buildingID=1950,1975,1977,26,Building Uses - office: Structural Types - highrise: Architectural Style - international: Materials - glass;;,
Canada,Vancouver,Bayshore Outlook,../skyscraperpage.com/diagrams/images/17342.gif,http://skyscraperpage.com/cities/?buildingID=12231,null,2001,26,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Panorama Place,../skyscraperpage.com/diagrams/images/4088.gif,http://skyscraperpage.com/cities/?buildingID=4090,null,1966,26,Building Uses - residential - parking garage: Structural Types - highrise: Architectural Style - modern: Materials - stucco - brick - concrete;;,
Canada,Vancouver,Vancouver Tower,../skyscraperpage.com/diagrams/images/40425.gif,http://skyscraperpage.com/cities/?buildingID=12143,null,1993,26,Building Uses - residential - parking garage - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,Carina,../skyscraperpage.com/diagrams/images/9369.gif,http://skyscraperpage.com/cities/?buildingID=583,2001,2003,26,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Brava North,../skyscraperpage.com/diagrams/images/11303.gif,http://skyscraperpage.com/cities/?buildingID=7720,2002,2004,26,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Domus,../skyscraperpage.com/diagrams/images/792.gif,http://skyscraperpage.com/cities/?buildingID=794,2002,2003,27,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Grace Residences,../skyscraperpage.com/diagrams/images/11312.gif,http://skyscraperpage.com/cities/?buildingID=7718,null,2007,27,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - limestone - brick - concrete;;,
Canada,Vancouver,Viceroy II,../skyscraperpage.com/diagrams/images/14445.gif,http://skyscraperpage.com/cities/?buildingID=7910,null,1997,27,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - brick - concrete;;,
Canada,Vancouver,1177 West Hastings,../skyscraperpage.com/diagrams/images/1951.gif,http://skyscraperpage.com/cities/?buildingID=1953,null,1968,27,Building Uses - office - retail: Structural Types - highrise - sign: Architectural Style - brutalist: Materials - glass - concrete;;,
Canada,Vancouver,Viceroy,../skyscraperpage.com/diagrams/images/14446.gif,http://skyscraperpage.com/cities/?buildingID=7909,null,1994,27,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - brick - concrete;;,
Canada,Vancouver,Harbourside Park II,../skyscraperpage.com/diagrams/images/13906.gif,http://skyscraperpage.com/cities/?buildingID=9048,null,1997,27,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,1075 West Georgia,../skyscraperpage.com/diagrams/images/45264.gif,http://skyscraperpage.com/cities/?buildingID=6672,1965,1968,27,Building Uses - office: Structural Types - highrise: Architectural Style - brutalist: Materials - glass - concrete;;,
Canada,Vancouver,Harbourside Park I,../skyscraperpage.com/diagrams/images/13905.gif,http://skyscraperpage.com/cities/?buildingID=9047,null,1997,27,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Alvar,../skyscraperpage.com/diagrams/images/40382.gif,http://skyscraperpage.com/cities/?buildingID=7719,2003,2004,28,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,Sunset Plaza,../skyscraperpage.com/diagrams/images/40209.gif,http://skyscraperpage.com/cities/?buildingID=8640,null,1968,28,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,Century Plaza Hotel,../skyscraperpage.com/diagrams/images/6604.gif,http://skyscraperpage.com/cities/?buildingID=6606,null,1968,28,Building Uses - hotel - parking garage - retail: Structural Types - highrise: Architectural Style - brutalist: Materials - steel - concrete;;,
Canada,Vancouver,Harbour Centre,../skyscraperpage.com/diagrams/images/71915.gif,http://skyscraperpage.com/cities/?buildingID=60,1974,1977,28,Building Uses - office - communication - observation - restaurant - retail: Structural Types - highrise - flag - pod - pole - revolving floor - sign - exterior elevator: Architectural Style - brutalist: Materials - glass - steel - concrete: reinforced;;,
Canada,Vancouver,Palais Georgia,../skyscraperpage.com/diagrams/images/18253.gif,http://skyscraperpage.com/cities/?buildingID=8602,null,1990,28,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,The Bayview,../skyscraperpage.com/diagrams/images/8301.gif,http://skyscraperpage.com/cities/?buildingID=7315,2000,2002,28,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - modern: Materials - glass - aluminium - concrete;;,
Canada,Vancouver,The Imperial Towers,../skyscraperpage.com/diagrams/images/40208.gif,http://skyscraperpage.com/cities/?buildingID=8639,null,1965,28,Building Uses - residential - parking garage: Structural Types - highrise: Architectural Style - modern: Materials - glass - concrete;;,
Canada,Vancouver,1500 Alberni,../skyscraperpage.com/diagrams/images/22343.gif,http://skyscraperpage.com/cities/?buildingID=12211,null,1997,28,Building Uses - residential: Structural Types - highrise: Architectural Style - modern: Materials - glass - granite;;,
Canada,Vancouver,Aquarius II,../skyscraperpage.com/diagrams/images/28993.gif,http://skyscraperpage.com/cities/?buildingID=8608,null,2000,29,Building Uses - residential - retail: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - aluminium - brick - concrete;;,
Canada,Vancouver,Mondrian II,../skyscraperpage.com/diagrams/images/16133.gif,http://skyscraperpage.com/cities/?buildingID=771,null,2002,29,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - concrete;;,
Canada,Vancouver,The Canadian,../skyscraperpage.com/diagrams/images/6270.gif,http://skyscraperpage.com/cities/?buildingID=7452,null,2000,29,Building Uses - residential: Structural Types - highrise: Architectural Style - postmodern: Materials - glass - brick - concrete;;,
